pmcid,file_path,title_lenght,title,journal,pub_year,word_count,sentence_count,label_q1,label_q2,checking_website,legit_coloncancer_article,note,sg_query,th_query
PMC11729888,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11729888.xml,104,Transcription factor FOXD1 and miRNA-204-5p play a major role in B4GALNT2 downregulation in colon cancer,Scientific Reports,2025,5670,327,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11729888/,1,,0,0
PMC11731802,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11731802.xml,122,Estimate the relationship between CXCR4-SDF-1 axis and inhibitory molecules (CTLA4 and PD-1) in patients with colon cancer,Narra J,2024,5220,218,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11731802/,1,,0,0
PMC11732206,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11732206.xml,121,Phloretin-nanospanlastics for targeting the Akt/PI3K signaling pathways in dimethylhydrazine-induced colon cancer in mice,International Journal of Pharmaceutics: X,2024,7522,385,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11732206/,1,,0,0
PMC11732351,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11732351.xml,74,Mismatch repair deficiency confers worse survival in stage IV colon cancer,Journal of Gastrointestinal Oncology,2024,4178,121,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11732351/,1,,0,0
PMC11732358,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11732358.xml,136,Erratum to Colon cancer-associated transcript-1 enhances glucose metabolism and colon cancer cell activity in a high-glucose environment,Journal of Gastrointestinal Oncology,2024,145,7,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11732358/,0,correction,0,0
PMC11734230,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11734230.xml,132,Preoperative CT lymph node size as a predictor of nodal metastasis in resectable Colon cancer: a retrospective study of 694 patients,BMC Gastroenterology,2025,4674,172,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11734230/,1,,0,0
PMC11735168,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11735168.xml,108,Optimal extent of lymph node dissection in clinical early-stage right colon cancer: a retrospective analysis,Annals of Surgical Treatment and Research,2025,2886,126,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11735168/,1,,0,0
PMC11735479,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11735479.xml,156,Correction to: Laparoscopic surgery is associated with increased risk of postoperative peritoneal metastases in T4 colon cancer: a propensity score analysis,International Journal of Colorectal Disease,2025,104,6,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11735479/,0,correction,0,0
PMC11739105,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11739105.xml,92,Establishment and characterization of a sigmoid colon cancer organoid with spinal metastasis,Frontiers in Cell and Developmental Biology,2025,5371,284,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11739105/,1,,0,0
PMC11739181,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11739181.xml,101,"FTO effects the proliferation, invasion, and glycolytic metabolism of colon cancer by regulating PKM2",Journal of Cancer Research and Clinical Oncology,2025,6764,372,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11739181/,1,,0,0
PMC11741656,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11741656.xml,128,FBXW7 metabolic reprogramming inhibits the development of colon cancer by down-regulating the activity of arginine/mToR pathways,PLOS ONE,2025,4827,236,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11741656/,1,,0,0
PMC11743439,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11743439.xml,158,Ethanolic Extract of Red Okra Pods Induces Aberrant Spindle Segregation and Apoptotic Cell Death by Disrupting the Wnt Signaling Pathway in Colon Cancer Cells,Iranian Journal of Medical Sciences,2024,3213,151,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11743439/,1,,0,0
PMC11747855,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11747855.xml,180,CMTM4 promotes the motility of colon cancer cells under radiation and is associated with an unfavorable neoadjuvant chemoradiotherapy response and patient survival in rectal cancer,Oncology Letters,2025,5709,317,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11747855/,1,,0,0
PMC11749494,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11749494.xml,188,Value of ctDNA in surveillance of adjuvant chemosensitivity and regimen adjustment in stage III colon cancer: a protocol for phase II multicentre randomised controlled trial (REVISE trial),BMJ Open,2025,2757,113,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11749494/,1,,0,0
PMC11753357,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11753357.xml,137,Chemopreventive Effects of Piper betle (Sirih) on High-Fat Diet-Induced and Azoxymethane-Induced Colon Cancer in Male Sprague-Dawley Rats,Cureus,2024,4603,211,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11753357/,1,,1,0
PMC11754278,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11754278.xml,169,Low skeletal muscle mass as a proxy marker of sarcopenia is a risk factor for major complications in older patients undergoing curative colon resections for colon cancer,Frontiers in Medicine,2025,5831,296,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11754278/,1,,0,0
PMC11754409,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11754409.xml,128,Polydatin enhances oxaliplatin-induced cell death by activating NOX5-ROS-mediated DNA damage and ER stress in colon cancer cells,Frontiers in Pharmacology,2025,5377,238,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11754409/,1,,0,0
PMC11755993,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11755993.xml,86,"Ultra-processed food, obesity, and colon cancer: A systematic review and meta-analysis",World Journal of Gastrointestinal Oncology,2025,3793,132,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11755993/,1,,1,0
PMC11756002,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11756002.xml,95,Clinicopathological and radiological characteristics and prediction of survival in colon cancer,World Journal of Gastrointestinal Oncology,2025,1264,63,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11756002/,0,editorial,0,0
PMC11756003,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11756003.xml,74,Prognosis in stage II colon cancer: Expanding the horizons of risk factors,World Journal of Gastrointestinal Oncology,2025,3054,112,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11756003/,0,editorial,0,0
PMC11762008,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11762008.xml,163,Identification of a metabolic-immune signature associated with prognosis in colon cancer and exploration of potential predictive efficacy of immunotherapy response,Clinical and Experimental Medicine,2025,8324,462,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11762008/,1,,0,0
PMC11763530,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11763530.xml,69,Medicaid Expansion Increases Treatment for Patients with Colon Cancer,Cancers,2025,3402,159,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11763530/,1,,0,0
PMC11764117,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11764117.xml,136,Robotic-Assisted Colon Cancer Surgery: Faster Recovery and Less Pain Compared to Laparoscopy in a Retrospective Propensity-Matched Study,Cancers,2025,4582,213,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11764117/,1,,0,1
PMC11764256,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11764256.xml,104,Alternative Splicing at the Crossroad of Inflammatory Bowel Diseases and Colitis-Associated Colon Cancer,Cancers,2025,5501,211,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11764256/,1,,1,0
PMC11765182,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11765182.xml,165,Effects of Microsatellite Instability on the Clinical and Pathological Characteristics of Colon Cancer and the Diagnostic Accuracy of Preoperative Abdominal CT Scans,Diagnostics,2025,3013,168,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11765182/,1,,0,0
PMC11765229,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11765229.xml,116,Liquid Biopsy and Challenge of Assay Heterogeneity for Minimal Residual Disease Assessment in Colon Cancer Treatment,Genes,2025,4753,196,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11765229/,1,,0,0
PMC11765479,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11765479.xml,115,Bidimensional Increment Entropy for Texture Analysis: Theoretical Validation and Application to Colon Cancer Images,Entropy,2025,5079,267,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11765479/,1,,0,0
PMC11767838,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11767838.xml,94,Changes in Lysine Methylation Contribute to the Cytotoxicity of Curcumin in Colon Cancer Cells,Molecules,2025,3368,122,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11767838/,1,,0,0
PMC11769790,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11769790.xml,135,Effects of acteoside from Cistanche tubulosa on the plasma metabolome of cancer-related fatigue mice inoculated with colon cancer cells,Frontiers in Pharmacology,2025,8704,386,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11769790/,1,,0,0
PMC11770084,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11770084.xml,125,A cross-sectional study on the association between physical activity and the risk of colon cancer based on NHANES 2007–2018,Scientific Reports,2025,3648,172,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11770084/,1,,0,0
PMC11770762,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11770762.xml,139,"Shedding Light on the Prognostic and Predictive Value of Circulating Tumor 
DNA for Management of Patients with 
Early-Stage Colon Cancer",Technology in Cancer Research & Treatment,2025,6082,169,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11770762/,1,,0,0
PMC11771895,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11771895.xml,111,Association between lipid accumulation product and the risk of colon cancer in adults: A population-based study,PLOS ONE,2025,3085,113,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11771895/,1,,0,0
PMC11772530,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11772530.xml,216,"The impact of sleep interventions combined with enhanced nutritional support on sleep quality, nutritional status, pain management, psychological well-being, and quality of life in postoperative colon cancer patients",Journal of Cancer Research and Clinical Oncology,2025,4903,253,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11772530/,1,,0,0
PMC11780071,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11780071.xml,155,Immunological characterization and prognostic of colon cancer evaluated by angiogenesis-related features: a computational analysis and in vitro experiments,Discover Oncology,2025,3874,180,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11780071/,1,,0,0
PMC11781174,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11781174.xml,118,TTC7B triggers the PI4KA-AKT1-RXRA-FTO axis and inhibits colon cancer cell proliferation by increasing RNA methylation,International Journal of Biological Sciences,2025,6095,258,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11781174/,1,,0,0
PMC11781745,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11781745.xml,120,Identification of cuproptosis and ferroptosis-related subtypes and development of a prognostic signature in colon cancer,PLOS ONE,2025,7230,319,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11781745/,1,,0,0
PMC11782927,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11782927.xml,97,Factor analysis of postsurgical gastroparesis syndrome after right hemicolectomy for colon cancer,Oncology Letters,2025,3707,152,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11782927/,1,,0,1
PMC11784115,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11784115.xml,122,Trypsin-instructed bioactive peptide nanodrugs with cascading transformations to improve chemotherapy against colon cancer,Journal of Nanobiotechnology,2025,9664,536,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11784115/,1,,0,0
PMC11785039,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11785039.xml,95,The E2F4 transcriptional repressor is a key mechanistic regulator of colon cancer resistance to,bioRxiv,2025,9545,245,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11785039/,1,,0,0
PMC11786040,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11786040.xml,93,Lymph Node Ratio (LNR) Discriminates Prognostication in pN1a-b and pN2 Stage-III Colon Cancer,Journal of Cancer,2025,1904,91,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11786040/,1,,0,0
PMC11786045,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11786045.xml,93,Metformin Against Herpes Zoster in Colon Cancer Patients with Type 2 Diabetes: A PSM Analysis,Journal of Cancer,2025,4579,174,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11786045/,1,,0,0
PMC11787111,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11787111.xml,112,ANKRD22 participates in the proinflammatory activities of macrophages in the colon cancer tumor microenvironment,"Cancer Immunology, Immunotherapy : CII",2025,6336,353,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11787111/,1,,0,0
PMC11790626,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11790626.xml,161,Implantation of a totally implanted venous device unexpected discovery of left permanent superior vena cava in a patient with sigmoid colon cancer: a case report,Frontiers in Surgery,2025,2051,83,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11790626/,1,,0,0
PMC11792360,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11792360.xml,103,Metformin exerted tumoricidal effects on colon cancer tumoroids via the regulation of autophagy pathway,Stem Cell Research & Therapy,2025,5342,216,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11792360/,1,,0,0
PMC11792455,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11792455.xml,134,Ligilactobacillus salivarius�LZZAY01 accelerated autophagy and apoptosis in colon cancer cells and improved gut microbiota in CAC mice,Microbiology Spectrum,2025,4744,264,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11792455/,1,,1,0
PMC11792494,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11792494.xml,95,Gut colonization of Bacteroides plebeius suppresses colitis-associated colon cancer development,Microbiology Spectrum,2025,7061,345,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11792494/,1,,1,0
PMC11792660,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11792660.xml,195,Oncologic oUTcomes of neoadjuvant chemotherapy for obSTructive colon cAncer after steNt decompression (OUTSTAND trial); A study protocol of multicenter non-inferiority randomized controlled trial,BMC Cancer,2025,4300,195,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11792660/,1,,0,0
PMC11794397,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11794397.xml,167,COLOR IV: a multicenter randomized clinical trial comparing intracorporeal and extracorporeal ileocolic anastomosis after laparoscopic right colectomy for colon cancer,Surgical Endoscopy,2024,3525,164,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11794397/,1,,0,0
PMC11794788,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11794788.xml,180,Ex vivo biotransformation of lady�s mantle extracts via the human gut microbiota: the formation of phenolic metabolites and their impact on human normal and colon cancer cell lines,Frontiers in Pharmacology,2025,5074,174,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11794788/,1,,1,0
PMC11799379,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11799379.xml,124,"The relationship between tumour necrosis, systemic inflammation, body composition and survival in patients with colon cancer",BJC Reports,2025,4230,139,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11799379/,1,,0,0
PMC11799722,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11799722.xml,42,Unusual brain metastasis from colon cancer,Surgical Neurology International,2025,2179,84,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11799722/,1,,0,0
PMC11802797,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11802797.xml,118,Myeloid Mir34a suppresses colitis-associated colon cancer: characterization of mediators by single-cell RNA sequencing,Cell Death and Differentiation,2024,8069,492,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11802797/,1,,0,0
PMC11807070,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11807070.xml,132,Retraction Note: NR3C2 affects the proliferation and invasiveness of colon cancer cells through the Wnt/β-Catenin signaling pathway,Journal of Cancer Research and Clinical Oncology,2025,116,5,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11807070/,0,retraction,0,0
